stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,has_shelter,has_shelter_with_bench,has_bench
5932,6103,St Clair Ave East at Birchmount Rd East Side,,43.714182,-79.270532,,,,,,1,True,True,False
5933,3011,Park St at Kennedy Rd,,43.709759,-79.258569,,,,,,2,False,False,False
5934,1796,Coxwell Ave at Robbins Ave,,43.669777,-79.317896,,,,,,1,True,True,True
5935,1657,Wilson Ave at Dufferin St,,43.731854,-79.459521,,,,,,1,False,True,False
5936,8064,Rangoon Rd at Hagersville Crt,,43.663964,-79.577647,,,,,,1,False,False,False
5937,5238,Lawrence Ave East at Brimley Rd West Side,,43.753545,-79.255814,,,,,,1,True,True,False
5938,13936,Cherry St at Unwin Ave,,43.639101,-79.346824,,,,,,1,True,True,False
5939,3800,Islington Ave at Great Oak Dr,,43.660902,-79.530629,,,,,,1,True,True,False
5942,7323,Sherbourne St at King St East,,43.651428,-79.368398,,,,,,1,False,True,False
5943,243,Bay St at Dundas St West,,43.65552,-79.383541,,,,,,1,True,True,False
5945,4228,Kingston Rd at Glen Everest Rd,,43.697868,-79.25667,,,,,,2,True,True,False
5946,7155,Sheppard Ave East at Birchmount Rd,,43.781231,-79.297891,,,,,,1,False,True,False
5948,841,College St at Queen's Park - Queen's Park Station,,43.659999,-79.390138,,,,,,1,True,True,False
5948,841,College St at Queen's Park - Queen's Park Station,,43.659999,-79.390138,,,,,,1,True,True,False
5949,2453,Evans Ave at Sheldon Ave,,43.611297,-79.545875,,,,,,1,True,True,False
5950,2569,Finch Ave East at Warden Ave,,43.796575,-79.316012,,,,,,1,True,True,False
5951,3820,Islington Ave at New Toronto St South Side,,43.606413,-79.506705,,,,,,1,False,False,False
5953,96,Bathurst St at Bloor St West,,43.665012,-79.411065,,,,,,1,True,False,False
5954,8385,Underhill Dr at Kellythorne Dr,,43.750408,-79.326334,,,,,,1,False,False,False
5956,235,Bay St at Bloor St West - Bay Station,,43.670012,-79.389721,,,,,,1,True,False,False
5956,235,Bay St at Bloor St West - Bay Station,,43.670012,-79.389721,,,,,,1,True,False,False
5956,235,Bay St at Bloor St West - Bay Station,,43.670012,-79.389721,,,,,,1,True,False,False
5957,4502,Old Weston Rd at Rockwell Ave,,43.676463,-79.463762,,,,,,1,False,False,False
5958,7501,Arrow Rd at Lido Rd South Side,,43.74154,-79.530848,,,,,,1,True,True,True
5959,3792,Islington Ave at Finch Ave West,,43.746396,-79.568742,,,,,,1,False,False,False
5960,14145,1816 Lake Shore Blvd East,,43.664503,-79.306173,,,,,,1,False,False,False
5963,3335,Belfield Rd at Kipling Ave West Side - Etobicoke North GO Station,,43.704813,-79.564062,,,,,,1,True,True,True
5964,5400,Lawrence Ave West at Roxaline St,,43.696903,-79.529527,,,,,,2,False,False,False
5965,9141,Grenoble Dr at Spanbridge Rd,,43.713142,-79.326922,,,,,,1,True,True,False
5966,6339,Penworth Rd at Crosland Dr,,43.765213,-79.310578,,,,,,2,True,True,False
5967,9410,Neilson Rd at McLevin Ave,,43.809181,-79.222072,,,,,,1,True,True,False
5968,398,Birchmount Rd at Crouse Rd,,43.740861,-79.282287,,,,,,1,True,True,False
5968,398,Birchmount Rd at Crouse Rd,,43.740861,-79.282287,,,,,,1,True,True,False
5970,2250,Eglinton Ave East at Birchmount Rd,,43.730169,-79.277553,,,,,,1,True,True,False
5971,13385,Warden Ave at 16Th Ave,,43.874244,-79.338917,,,,,,1,False,False,False
5972,5721,Midland Ave at McNicoll Ave,,43.814719,-79.292391,,,,,,1,False,True,False
5973,1207,Kennedy Rd at Craiglee Dr,,43.705502,-79.256904,,,,,,1,True,True,False
5974,11875,Weston Rd at Steeles Ave West,,43.770129,-79.546298,,,,,,1,False,False,False
5975,4626,St Clair Ave East at Kingston Rd,,43.721743,-79.23683,,,,,,1,True,True,False
5976,13662,Main St Markham North at Princess St,,43.866676,-79.258372,,,,,,2,False,False,False
5977,5794,Mortimer Ave at Woodbine Ave West Side,,43.692559,-79.316192,,,,,,1,False,False,False
5978,9826,Steeles Ave West at Kipling Ave,,43.759394,-79.59007,,,,,,1,True,True,False
5979,98,Bathurst St at Briar Hill Ave,,43.707753,-79.426888,,,,,,1,False,True,False
5980,5296,Lawrence Ave East at Mossbank Dr West Side,,43.763024,-79.210926,,,,,,1,True,True,False
5981,10785,Oriole Pkwy at Tranmer Ave,,43.699901,-79.403912,,,,,,2,False,False,False
5982,3588,Finch Ave West at Dufferin St,,43.769131,-79.466342,,,,,,1,True,True,False
5983,66,Avenue Rd at Heath St West,,43.688803,-79.402468,,,,,,1,False,True,True
5985,3685,Greenwood Ave at Queen St East,,43.664483,-79.325432,,,,,,1,True,False,False
5986,1885,Dawes Rd at Beth St,,43.704516,-79.296462,,,,,,1,True,True,True
5987,8290,Opposite 350 Steeles Ave West,,43.795105,-79.432906,,,,,,1,True,True,False
5988,2124,Dundas St East at Parliament St,,43.659283,-79.366291,,,,,,2,False,False,True
5989,6439,Huntingwood Dr at Davisbrook Blvd,,43.786593,-79.308256,,,,,,1,False,False,False
5990,7725,Elmhurst Dr at Drumheller Rd South Side,,43.723664,-79.563472,,,,,,2,False,False,False
5991,5950,Orton Park Rd at Northfield Rd,,43.764517,-79.205736,,,,,,1,True,True,False
5992,13888,Sheppard Ave East at Twyn Rivers Dr North Side,,43.809216,-79.166608,,,,,,1,False,False,False
5993,753,Carlton St at Jarvis St,,43.662306,-79.376843,,,,,,2,True,False,False
5995,445,Birchmount Rd at Rolark Dr,,43.76753,-79.292024,,,,,,1,False,True,False
5996,3110,Sheppard Ave West at Faywood Blvd,,43.752518,-79.452097,,,,,,2,False,False,False
5998,8102,Signet Dr at Steeles Ave West,,43.770606,-79.543123,,,,,,1,False,False,False
6000,10794,Reddins Rd at Crosland Dr,,43.764415,-79.310455,,,,,,2,False,False,False
6001,5779,Mortimer Ave at Glebemount Ave,,43.691335,-79.320811,,,,,,2,False,False,False
6003,3926,Jane St at St Clair Ave West North Side,,43.667605,-79.491813,,,,,,1,False,True,False
6004,7700,Ellesmere Rd at Military Trail (West),,43.779894,-79.217004,,,,,,1,True,True,False
6005,8854,Wilson Ave at Wendell Ave,,43.716951,-79.526937,,,,,,1,True,True,False
6006,9517,Yorkland Blvd (North) at Consumers Rd,,43.773665,-79.332503,,,,,,1,True,True,False
6007,5961,Ossington Ave at Dewson St,,43.65672,-79.423493,,,,,,1,False,False,False
6009,14257,Jane St at Troutbrooke Dr,,43.732087,-79.511437,,,,,,1,False,True,True
6010,2220,The East Mall at Valhalla Inn Rd North Side,,43.641893,-79.557673,,,,,,2,False,False,False
6011,6585,Middlefield Rd at Finch Ave East,,43.809741,-79.257418,,,,,,1,True,True,True
6012,4207,Kingston Rd at Birchmount Rd East Side,,43.693239,-79.261882,,,,,,2,False,False,False
6013,12037,Queen's Plate Dr at Highway 27,,43.722879,-79.597436,,,,,,1,True,True,False
6014,1021,Dupont St at Ossington Ave,,43.6701,-79.429377,,,,,,1,True,True,True
6016,46,Avenue Rd at Balmoral Ave,,43.684367,-79.400662,,,,,,1,True,False,False
6017,1997,Driftwood Ave at Cobbler Cres (South),,43.765619,-79.51163,,,,,,1,True,True,False
6019,4609,Spadina Rd at Hawarden Cres North Side,,43.694517,-79.415063,,,,,,1,True,True,False
6020,6001,Princess Margaret Blvd at Cramond Crt,,43.666276,-79.556785,,,,,,1,False,False,False
6021,2058,Dufferin St at Gordon St,,43.646893,-79.43048,,,,,,1,False,False,False
6022,1120,Gerrard St East at Golfview Ave,,43.681652,-79.30886,,,,,,2,False,False,False
6023,12065,Milner Ave at Cinemart Dr,,43.7976,-79.204422,,,,,,1,False,False,False
6024,6033,Rogers Rd at Northcliffe Blvd,,43.685933,-79.444049,,,,,,2,False,False,False
6025,7754,73 Fifeshire Rd,,43.758551,-79.389056,,,,,,1,False,False,False
6026,1291,McCowan Rd at Cree Ave,,43.730642,-79.234607,,,,,,2,False,False,True
6027,2772,Kingston Rd at Columbine Ave,,43.671675,-79.310365,,,,,,2,True,False,False
6028,3515,Dundas St West at Prince Edward Dr North,,43.660808,-79.510304,,,,,,1,True,True,False
6029,13435,Steeles Ave West at Alness St East Side,,43.784771,-79.480095,,,,,,1,True,True,False
6030,9454,Cosburn Ave at Coxwell Ave,,43.694013,-79.328203,,,,,,1,False,True,False
6031,2023,Dufferin St at Briar Hill Ave,,43.702508,-79.452277,,,,,,1,False,True,False
6032,3786,Islington Ave at Evans Ave South Side,,43.617871,-79.511116,,,,,,1,True,True,False
6033,5983,Pape Ave at Danforth Ave,,43.678778,-79.344739,,,,,,1,False,False,False
6034,1056,Fisherville Rd at Bathurst St West Side,,43.79026,-79.446185,,,,,,1,True,True,False
6035,13643,Main St Markham North at Parkway Ave,,43.881208,-79.261486,,,,,,1,False,False,False
6036,5830,Mt Pleasant Rd at Lawrence Cres,,43.724756,-79.396589,,,,,,1,False,False,False
6037,5123,East Ave at Island Rd,,43.797824,-79.138695,,,,,,1,True,True,False
6038,8057,Railside Rd (East) at Lawrence Ave East,,43.740842,-79.319131,,,,,,2,False,False,False
6040,6774,Prince Edward Dr South at Edwalter Ave,,43.636851,-79.500334,,,,,,1,True,True,False
6041,509,Bloor St West at Eagle Rd East Side,,43.645392,-79.519755,,,,,,1,True,False,False
6042,3108,Sheppard Ave West at Chesswood Dr,,43.755612,-79.473803,,,,,,1,True,True,False
6043,2377,Eglinton Ave West at Lloyd Manor Rd,,43.675433,-79.558022,,,,,,1,True,True,False
6045,8996,Yonge St at Glenforest Rd North Side,,43.730638,-79.40354,,,,,,1,False,False,False
6046,2189,Dundas St West at Spadina Ave,,43.652776,-79.398341,,,,,,2,True,True,True
6047,676,Burnhamthorpe Rd at Holloway Rd,,43.650369,-79.534433,,,,,,1,False,False,False
6048,5304,Lawrence Ave East at Goldberry Sq,,43.776098,-79.152547,,,,,,1,False,False,False
6049,6573,Meadowvale Rd at Sheppard Ave East North Side,,43.808976,-79.170941,,,,,,1,True,True,False
6050,9005,Yonge St at Hillcrest Ave - North York Centre Station,,43.768203,-79.412794,,,,,,1,False,False,False
6051,8541,Warden Ave at Bridletowne Cir (North),,43.801367,-79.318512,,,,,,1,True,True,False
6052,1786,Coxwell Ave at Danforth Ave,,43.683532,-79.32377,,,,,,1,False,True,True
6053,9217,Arleta Ave at Medal Lane,,43.747517,-79.506643,,,,,,1,False,True,True
6054,199,Bathurst St at Sheppard Ave West,,43.755214,-79.43823,,,,,,1,True,True,False
6055,8510,Victoria Park Ave at Steeles Ave East South Side,,43.815023,-79.341245,,,,,,1,True,True,False
6056,13438,1450 Sheppard Ave West,,43.744388,-79.488837,,,,,,1,True,True,True
6057,1684,1515 Albion Rd - Albion Library,,43.740106,-79.583663,,,,,,1,True,True,False
6058,11562,Kennedy Rd at McNicoll Ave,,43.811954,-79.301706,,,,,,1,True,True,False
6059,8219,Steeles Ave East at Fairway Heights Dr,,43.807882,-79.375931,,,,,,1,True,True,False
6060,476,Bloor St East at Castle Frank Rd,,43.674024,-79.368037,,,,,,1,True,True,True
6061,9073,York Mills Rd at Fenside Dr,,43.760782,-79.327546,,,,,,1,True,True,False
6062,11334,York Mills Rd at Old York Mills Rd,,43.744461,-79.404964,,,,,,1,False,False,False
6063,9676,20 Norelco Dr,,43.762402,-79.533297,,,,,,2,False,False,False
6064,14320,North Queen St at The East Mall East Side,,43.620509,-79.548785,,,,,,1,True,True,False
6065,6089,Sheppard Ave West at Tuscan Gate,,43.75246,-79.482684,,,,,,1,True,True,False
6066,6559,61 Maybrook Dr,,43.823488,-79.260369,,,,,,1,False,False,False
6067,4243,1859 Kingston Rd,,43.695079,-79.259393,,,,,,1,True,True,False
6068,1290,McCowan Rd at Commander Blvd,,43.796262,-79.261695,,,,,,1,True,True,False
6069,327,Bayview Ave at York Rd South Side,,43.745809,-79.383845,,,,,,1,True,True,False
6070,3369,849 Broadview Ave,,43.679214,-79.35811,,,,,,1,False,False,False
6071,3972,Keele St at Colville Rd,,43.706337,-79.477644,,,,,,1,True,True,False
6072,177,Bathurst St at Nassau St - Toronto Western Hospital,,43.654168,-79.406669,,,,,,2,True,True,False
6074,13647,9275 Markham Rd,,43.893776,-79.264383,,,,,,2,False,False,False
6075,12085,Spadina Ave at Queens Quay West North Side,,43.638141,-79.39201,,,,,,1,False,False,False
6076,7282,Sheppard Ave West at Goddard St,,43.753643,-79.44794,,,,,,1,True,True,True
6078,1502,Rathburn Rd at The Wynd,,43.660935,-79.538389,,,,,,1,False,False,False
6081,5386,Lawrence Ave West at Ledbury St,,43.720924,-79.422336,,,,,,1,False,True,False
6082,8357,38 Thorncliffe Park Dr,,43.702133,-79.34446,,,,,,2,True,True,False
6083,9508,Gateway Blvd at Sunny Glenway (West) West Side,,43.710687,-79.331693,,,,,,1,True,True,False
6084,6882,The Queensway at Culnan Ave,,43.621327,-79.524538,,,,,,1,False,True,False
6086,9530,Mabelle Ave at Dundas St West,,43.646426,-79.529926,,,,,,2,True,True,False
6088,1789,Coxwell Ave at Earl Haig Ave,,43.681321,-79.32284,,,,,,1,False,False,True
6089,52,Avenue Rd at Brooke Ave,,43.733142,-79.419384,,,,,,1,True,True,False
6092,2017,Dufferin St at Ascot Ave,,43.680238,-79.444056,,,,,,1,True,False,True
6093,8971,Yonge St at Churchill Ave,,43.773898,-79.414275,,,,,,1,False,True,False
6094,6969,Royal York Rd at Allanhurst Dr South Side,,43.679033,-79.525302,,,,,,1,False,True,False
6095,1450,Parkette Pl at Birchmount Rd,,43.696348,-79.263987,,,,,,2,False,False,False
6097,6015,Rogers Rd at Caledonia Rd,,43.683074,-79.458202,,,,,,2,True,True,False
6099,6229,Albion Rd at Riverdale Dr,,43.735283,-79.561541,,,,,,1,False,True,False
6100,3644,Glencairn Ave at Capitol Ave,,43.707634,-79.44985,,,,,,1,False,False,False
6101,5338,Lawrence Ave West at Bathurst St West Side,,43.719198,-79.430504,,,,,,1,True,True,False
6103,12024,McNicoll Ave at Boxdene Ave,,43.81831,-79.269852,,,,,,2,False,False,False
6104,11932,New Westminster Dr at Beverley Glen Blvd,,43.813935,-79.45661,,,,,,2,False,False,False
6105,14253,Humber College at Finch Ave West North Side,,43.734475,-79.609669,,,,,,1,True,True,True
6106,8621,Welland Ave at Heath St East,,43.693098,-79.380508,,,,,,2,False,False,False
6107,1718,Bayview Ave at Dawlish Ave South Side,,43.7243,-79.379746,,,,,,1,True,True,False
6109,716,Caledonia Rd at Eglinton Ave West,,43.693187,-79.462242,,,,,,1,False,False,False
6111,5267,Lawrence Ave East at Galloway Rd,,43.766302,-79.196317,,,,,,1,True,True,False
6112,663,Broadview Ave at Torrens Ave South Side,,43.690072,-79.355184,,,,,,1,True,True,True
6114,6401,Glen Rd at Elm Ave,,43.676149,-79.37519,,,,,,2,True,True,False
6115,3341,Opposite 60 Belfield Rd East Side,,43.703369,-79.56919,,,,,,1,False,True,False
6116,9249,Thirtieth St at Akron Rd,,43.600383,-79.532085,,,,,,1,False,False,True
6117,338,Bedford Rd at Tranby Ave North Side,,43.672925,-79.399151,,,,,,1,False,False,False
6119,1402,Neilson Rd at Silverbell Grove South Side,,43.804009,-79.217316,,,,,,1,True,True,False
6120,6747,Pharmacy Ave at Sherwood Ave South Side,,43.739869,-79.303394,,,,,,1,True,True,False
6121,1316,McCowan Rd at Sandhurst Cir (South),,43.805288,-79.265506,,,,,,1,True,True,False
6122,6640,Parliament St at King St East,,43.65278,-79.363342,,,,,,1,False,False,False
6123,5407,Lawrence Ave West at Shermount Ave East Side,,43.71665,-79.441023,,,,,,1,False,True,False
6124,7273,Sheppard Ave West at Don River Blvd West Side,,43.756599,-79.433307,,,,,,2,True,True,False
6125,3113,Sheppard Ave West at Tuscan Gate,,43.752994,-79.482768,,,,,,1,True,True,False
6126,11795,715 Milner Ave,,43.796035,-79.210028,,,,,,1,False,False,False
6127,4837,Brimley Rd at Wenlock Gate,,43.821165,-79.284157,,,,,,1,True,True,False
6128,6731,Opposite 3200 Pharmacy Ave at Walkway to Deerbrook Trail,,43.800107,-79.328794,,,,,,1,False,False,False
6129,2072,Dufferin St at Liberty St,,43.637414,-79.426893,,,,,,1,True,False,False
6130,80,Bathurst St at Alcina Ave,,43.680169,-79.417216,,,,,,1,True,True,True
6130,80,Bathurst St at Alcina Ave,,43.680169,-79.417216,,,,,,1,True,True,True
6131,4284,Kipling Ave at Beaverbrook Ave,,43.662466,-79.544522,,,,,,2,False,False,False
6132,8281,Steeles Ave West at Irondale Dr,,43.769499,-79.549749,,,,,,1,True,True,False
6133,5370,Lawrence Ave West at Glen Rush Blvd,,43.719781,-79.426884,,,,,,1,False,True,False
6134,7016,Royal York Rd at Norseman St North Side,,43.637372,-79.50708,,,,,,1,False,True,False
6135,8171,St Clair Ave West at Lansdowne Ave,,43.676419,-79.450412,,,,,,1,False,False,False
6136,9980,St Clair Ave West at Earlscourt Ave,,43.677094,-79.447319,,,,,,1,False,False,True
6137,5555,Markham Rd at Brimorton Dr,,43.773714,-79.230844,,,,,,1,True,True,False
6140,859,Cosburn Ave at Logan Ave,,43.688427,-79.353396,,,,,,1,True,False,False
6141,6196,The Westway at Martin Grove Rd,,43.683505,-79.566887,,,,,,1,True,True,True
6142,6538,Marlee Ave at Dell Park Ave,,43.71406,-79.445731,,,,,,1,False,False,False
6143,5369,Lawrence Ave West at Englemount Ave East Side,,43.717282,-79.438059,,,,,,1,False,False,False
6144,4566,Rogers Rd at Scott Rd,,43.682239,-79.469228,,,,,,1,False,False,False
6145,7358,Spadina Ave at Willcocks St,,43.661123,-79.401263,,,,,,1,False,False,False
6146,11738,Garnett Janes Rd at Coin St,,43.601428,-79.50908,,,,,,1,True,True,False
6147,5792,Mortimer Ave at Roosevelt Rd,,43.690015,-79.329302,,,,,,1,False,False,False
6149,9500,Morningside Ave at Old Finch Ave,,43.81882,-79.21536,,,,,,1,True,True,False
6150,1848,Danforth Rd at Hubert Ave,,43.713943,-79.261551,,,,,,1,True,True,True
6151,1011,Dupont St at Howland Ave,,43.673573,-79.411904,,,,,,1,True,False,True
6155,9559,Opposite 601 Milner Ave,,43.794012,-79.223604,,,,,,1,True,True,False
6157,6944,Rexdale Blvd at Kipling Ave,,43.71146,-79.567189,,,,,,1,True,True,False
6158,4089,Kennedy Rd at Havendale Rd,,43.791022,-79.291521,,,,,,1,True,True,False
6159,6904,The Queensway at North Queen St,,43.614416,-79.555907,,,,,,1,False,False,False
6160,5394,Lawrence Ave West at Pimlico Rd,,43.707392,-79.482544,,,,,,1,True,True,False
6161,11858,Arrow Rd at Sheppard Ave West North Side,,43.736355,-79.529315,,,,,,1,False,False,False
6162,6435,Huntingwood Dr at Commander Blvd,,43.798076,-79.269885,,,,,,1,False,False,False
6163,613,Bridgeland Ave at Dufferin St West Side,,43.727162,-79.45834,,,,,,1,True,True,False
6164,5303,Lawrence Ave East at Paulander Ave,,43.775814,-79.15299,,,,,,1,False,False,False
6165,7210,Sheppard Ave East at McCowan Rd,,43.789452,-79.25905,,,,,,1,True,True,False
6166,189,Bathurst St at Ranee Ave,,43.72707,-79.431662,,,,,,1,False,False,False
6167,8529,Warden Ave at Arkona Dr,,43.772972,-79.30511,,,,,,1,True,True,False
6168,9644,Brimley Rd at Comrie Ter (North),,43.726135,-79.243761,,,,,,1,True,True,False
6169,5113,78 Gulliver Rd at Opposite Gulliver Park,,43.698729,-79.480374,,,,,,1,False,False,False
6170,527,Bloor St West at Islington Ave,,43.64447,-79.523669,,,,,,1,False,False,False
6172,4230,2121 Kingston Rd,,43.700849,-79.254485,,,,,,1,True,True,False
6173,8841,Wilson Ave at Belgrave Ave West Side,,43.740676,-79.418495,,,,,,1,True,False,False
6174,6078,Sheppard Ave West at Laura Rd East Side,,43.737839,-79.519556,,,,,,1,True,True,False
6175,6032,Rogers Rd at Nairn Ave,,43.68407,-79.451847,,,,,,1,False,True,False
6176,1489,Rathburn Rd at Lloyd Manor Rd West Side,,43.658947,-79.547446,,,,,,1,True,True,False
6178,8381,Underhill Dr at Cassandra Blvd (North),,43.752467,-79.326211,,,,,,1,False,False,False
6179,2483,Finch Ave East at Alexmuir Blvd,,43.804819,-79.282003,,,,,,1,True,True,False
6179,2483,Finch Ave East at Alexmuir Blvd,,43.804819,-79.282003,,,,,,1,True,True,False
6181,12020,McNicoll Ave at Cleadon Rd,,43.814436,-79.286171,,,,,,1,True,True,False
6182,1352,Milner Ave at Progress Ave,,43.79036,-79.233874,,,,,,1,True,True,False
6183,5003,Dixon Rd at Skyway Ave,,43.687734,-79.587111,,,,,,1,False,True,False
6184,733,Caledonia Rd at Norman Ave,,43.677577,-79.45562,,,,,,1,False,True,False
6185,5936,O'Connor Dr at Sunrise Ave,,43.718806,-79.30439,,,,,,1,False,False,True
6187,13878,McCowan Rd at Castlemore Ave,,43.898895,-79.292372,,,,,,1,False,False,False
6189,8524,Walsh Ave at Weston Rd,,43.717159,-79.537219,,,,,,1,True,True,False
6190,5682,1710 Midland Ave,,43.760144,-79.268423,,,,,,1,True,True,False
6191,5275,Lawrence Ave East at Greenland Rd East Side,,43.738331,-79.337526,,,,,,1,True,True,False
6192,1409,O'Connor Dr at Coxwell Ave,,43.697612,-79.329696,,,,,,1,False,False,False
6193,8710,Weston Rd at Coronado Crt,,43.740369,-79.539904,,,,,,1,True,True,False
6194,8542,Warden Ave at Bridletowne Cir (South),,43.792101,-79.313683,,,,,,1,True,True,False
6195,7213,Sheppard Ave East at Meadowvale Rd,,43.808525,-79.170563,,,,,,1,True,True,True
6197,11254,Passmore Ave at Kennedy Rd,,43.818764,-79.303701,,,,,,1,True,True,False
6198,3726,Horner Ave at Sheldon Ave,,43.602052,-79.543193,,,,,,1,False,False,False
6199,5498,Lloyd Manor Rd at North Heights Rd,,43.663699,-79.549292,,,,,,1,False,False,False
6201,11056,Van Stassen Blvd at Skylark Rd,,43.66195,-79.496244,,,,,,2,False,False,False
6202,13894,Opposite 1000 New Westminster Dr,,43.816059,-79.455099,,,,,,2,False,False,False
6203,5039,East Ave at Kirkdene Dr,,43.79529,-79.137805,,,,,,1,False,False,False
6204,5848,Mt Pleasant Rd at Wanless Ave,,43.727719,-79.397392,,,,,,1,False,False,False
6205,1757,Broadview Ave at Gerrard St East,,43.665274,-79.352444,,,,,,2,False,False,True
6206,9050,Yonge St at Sheppard Ave West - Sheppard Station,,43.761686,-79.411123,,,,,,1,True,True,False
6207,13872,Dynamic Dr at Passmore Ave,,43.829769,-79.253294,,,,,,1,False,False,False
6208,8988,Yonge St at Finch Ave East,,43.779588,-79.415334,,,,,,1,True,True,False
6212,14122,Sheppard Ave East at Ecopark Gate East Side,,43.805524,-79.183242,,,,,,1,True,True,True
6213,3497,Dundas St West at Glenlake Ave North Side,,43.660077,-79.453638,,,,,,1,False,False,False
6214,2405,Eglinton Ave West at Russell Rd,,43.681231,-79.532617,,,,,,2,True,True,False
6215,4275,Kipling Ave at Albion Rd South Side,,43.739088,-79.580217,,,,,,1,True,True,True
6216,4123,Kennedy Rd at Shropshire Dr North Side,,43.757678,-79.277851,,,,,,1,True,True,False
6218,5584,Markham Rd at Stevenwood Rd North Side,,43.755949,-79.223981,,,,,,1,True,True,False
6219,8367,Three Valleys Dr at Laurentide Dr,,43.751485,-79.336354,,,,,,1,True,True,False
6220,8488,Victoria Park Ave at Old Sheppard Ave,,43.78047,-79.325602,,,,,,1,False,True,False
6221,4065,3008 Kennedy Rd,,43.807615,-79.299985,,,,,,1,True,True,False
6221,4065,3008 Kennedy Rd,,43.807615,-79.299985,,,,,,1,True,True,False
6222,6764,140 Pleasant View Dr,,43.785195,-79.330497,,,,,,1,False,False,False
6223,13959,Lynedock Cres at Fenside Dr East Side,,43.761865,-79.328158,,,,,,1,False,False,False
6225,5442,Leslie St at Finch Ave East,,43.789655,-79.36772,,,,,,1,True,True,False
6226,9499,Morningside Ave at Halfway Ave,,43.817946,-79.213552,,,,,,1,False,False,False
6228,9144,Jane St at Hanley St,,43.65987,-79.488681,,,,,,1,False,False,False
6229,13462,Warden Loop at Steeles Ave East,,43.82097,-79.325087,,,,,,1,False,False,False
6230,2003,Driftwood Ave at Jane St East Side,,43.765959,-79.519079,,,,,,1,True,True,False
6231,5285,Lawrence Ave East at Manse Rd West Side,,43.770564,-79.176953,,,,,,1,True,True,False
6232,8839,Wilson Ave at Bathurst St East Side,,43.737304,-79.433226,,,,,,2,True,True,False
6233,3286,425 Alliance Ave,,43.677459,-79.486506,,,,,,1,True,True,False
6234,238,Bay St at College St,,43.660671,-79.385671,,,,,,1,True,True,False
6235,13958,Fenside Dr at Slidell Cres,,43.76331,-79.329061,,,,,,1,False,False,False
6236,13324,Morningview Trail at Old Finch Ave,,43.821842,-79.201705,,,,,,1,True,True,False
6237,6441,Huntingwood Dr at Fairglen Ave,,43.780845,-79.323111,,,,,,1,False,False,False
6240,6996,Royal York Rd at Glendarling Rd,,43.671004,-79.521641,,,,,,1,False,False,False
6241,10970,Kingston Rd at Brimley Rd West Side,,43.718014,-79.240892,,,,,,1,False,False,True
6242,1268,Maniza Rd at Spalding Rd,,43.734032,-79.463844,,,,,,1,False,False,False
6243,618,Brimley Rd at Bernadine St,,43.768103,-79.260567,,,,,,1,True,True,False
6244,2824,Lawrence Ave West at Jane St,,43.702738,-79.504198,,,,,,1,True,True,False
6245,4556,Progress Ave at Production Dr,,43.780615,-79.238949,,,,,,1,False,False,False
6246,11287,Humberwood Blvd at Kingsplate Cres West Side,,43.723892,-79.616434,,,,,,1,True,True,False
6247,7019,Royal York Rd at Oakfield Dr North Side,,43.632858,-79.505253,,,,,,1,True,True,False
6248,13627,The Bridle Walk at Drawbridge Dr,,43.897354,-79.308697,,,,,,1,False,False,False
6249,9278,Drewry Ave at Bathurst St,,43.781163,-79.44451,,,,,,1,True,True,False
6251,1592,Steeles Ave West at Murray Ross Pkwy East Side,,43.776344,-79.516416,,,,,,1,True,True,False
6251,1592,Steeles Ave West at Murray Ross Pkwy East Side,,43.776344,-79.516416,,,,,,1,True,True,False
6252,5058,Carlaw Ave at Eastern Ave North Side,,43.658753,-79.339024,,,,,,2,False,False,False
6253,2760,Kennedy Rd at Merrian Rd,,43.727384,-79.265764,,,,,,1,True,True,False
6253,2760,Kennedy Rd at Merrian Rd,,43.727384,-79.265764,,,,,,1,True,True,False
6254,9022,Yonge St at Lord Seaton Rd,,43.75233,-79.407869,,,,,,2,True,True,True
6256,14281,The Queensway at Ellis Ave East Side,,43.637929,-79.465682,,,,,,1,False,False,False
6257,11828,1801 O'Connor Dr,,43.720331,-79.304155,,,,,,1,False,False,False
6258,8312,Steeles Ave West at Turbine Dr West Side,,43.767973,-79.558138,,,,,,1,True,True,False
6259,1104,Gerrard St East at River St,,43.663559,-79.359334,,,,,,2,True,True,True
6260,11259,1 and 3 Concorde Pl North Side,,43.728143,-79.328163,,,,,,1,True,True,False
6261,1973,Don Mills Rd at St Dennis Dr - Ontario Science Centre,,43.716659,-79.337512,,,,,,1,True,True,False
6261,1973,Don Mills Rd at St Dennis Dr - Ontario Science Centre,,43.716659,-79.337512,,,,,,1,True,True,False
6262,10253,180 Yorkland Blvd,,43.771155,-79.335163,,,,,,1,True,True,False
6263,5300,Lawrence Ave East at Orton Park Rd,,43.764262,-79.205256,,,,,,1,True,True,False
6264,9239,The East Mall at North Queen St South Side,,43.620076,-79.549379,,,,,,1,False,False,False
6265,185,Bathurst St at Prince Charles Dr South Side,,43.724518,-79.431077,,,,,,1,False,True,False
6266,5572,Markham Rd at Markanna Dr,,43.740729,-79.218032,,,,,,1,False,True,False
6267,727,Caledonia Rd at Kitchener Ave,,43.688899,-79.460424,,,,,,2,False,False,False
